time,open,high,low,close,volume
2024-06-03,573.5828542982301,579.0502818521994,564.6361546644623,573.0858154296875,6380437
2024-06-04,576.5154088661404,576.7142365528165,503.4506935290285,527.159423828125,7888936
2024-06-05,527.1594509988138,574.0302440534075,518.4612701532196,569.5072021484375,6438482
2024-06-06,576.5650397319515,581.3366003398238,569.4573602312992,580.0443115234375,3781546
2024-06-07,583.2847779920423,591.7100147342787,572.9651485700482,583.3844604492188,4672844
2024-06-10,589.2672165945191,589.2672165945191,574.5604628808658,580.5927124023438,7450625
2024-06-11,580.2936035930891,584.331717013862,576.1557468538525,580.3434448242188,3691089
2024-06-12,580.3434260743387,586.9739527178815,578.6483982772629,582.7862548828125,4878756
2024-06-13,587.1734138734562,592.2584367148896,582.2877559621137,587.5722045898438,3084488
2024-06-14,588.2701233072277,613.7950399082471,588.2202820781877,612.0501708984375,9597845
2024-06-18,615.1411236229362,624.1645769815408,610.5545742432165,619.6279296875,5305896
2024-06-19,622.1206388001766,622.1206388001766,608.9593280128573,615.2408447265625,3334339
2024-06-20,616.287729437654,640.0678386380873,616.2378882070358,636.5282592773438,7142199
2024-06-21,641.9622169259015,646.1000735294118,631.6425873161764,635.630859375,5842145
2024-06-24,637.1264976283726,652.7804785206863,629.5986458604991,646.2496948242188,8060753
2024-06-25,647.0971918369884,659.5605429894728,644.9036298629098,657.815673828125,4233594
2024-06-26,658.0648940005434,661.006256834362,644.4548911685057,648.0443725585938,4402142
2024-06-27,648.3435215641578,650.2878164990286,612.4490705433047,622.5693359375,6641760
2024-06-28,627.6543109979779,629.0502305515739,616.4372959086573,623.2173461914062,3063821
2024-07-01,623.2672254607768,624.1646110651737,608.3611065172677,612.9974365234375,2441789
2024-07-02,615.1909855413309,615.9387865772401,598.4402545082048,601.9299926757812,3026727
2024-07-03,603.3757322175119,607.7627949595953,593.2554675463001,598.0413818359375,3344910
2024-07-04,600.9329205847372,618.1323442949293,598.6895174921034,610.853759765625,5063028
2024-07-05,613.9944794878509,619.1792454048324,608.8097135708693,612.6983032226562,2592445
2024-07-08,613.196860885871,614.2936114165182,602.3287946187451,606.9153442382812,5074219
2024-07-09,608.2114845113018,623.117663393106,603.7745197071512,607.2144165039062,2533290
2024-07-10,608.6602280516519,611.1030570447574,595.1000655063551,608.0619506835938,1926862
2024-07-11,610.2056430023706,611.6514038375876,596.4461161647343,600.9329223632812,2785481
2024-07-12,601.4314859691734,603.4256221555062,590.5634194111777,592.3082885742188,1747038
2024-07-15,591.2613617818118,593.4549236932214,581.7892151765383,589.9153442382812,4100715
2024-07-16,590.2144168275307,593.8038372975557,580.34341925066,585.1293334960938,3014603
2024-07-18,585.1792619386293,587.1234959480134,577.4519845636589,580.5927124023438,2417869
2024-07-19,580.5926901725983,581.290649950984,569.3756750577637,576.2056274414062,3139415
2024-07-22,571.4196635227238,629.5986195739341,571.4196635227238,618.5311279296875,26109344
2024-07-23,618.5311473005158,624.2642886512812,599.3375871262148,621.6719360351562,6448328
2024-07-24,623.0179274655723,636.7276127298129,618.8302904698206,631.5429077148438,4966717
2024-07-25,628.0032691377858,630.1469897269645,616.686571433746,621.6220703125,5421179
2024-07-26,629.4490468119267,647.0971634406395,625.4109333869662,645.10302734375,4629592
2024-07-29,649.5399985730121,651.8830841668939,638.9211994125413,647.844970703125,3791640
2024-07-30,647.0971371376439,647.0971371376439,632.5399685645474,644.3053588867188,4056660
2024-07-31,644.3053983325684,645.451990098148,637.226178529236,640.1675415039062,1874629
2024-08-01,640.1675066558573,640.4666148890218,628.8009678021946,630.2965698242188,1504378
2024-08-02,626.0590351574876,634.0355793309549,621.2232187386016,626.9563598632812,1814825
2024-08-05,609.4080155311802,622.6690086686551,598.2408409947047,607.4138793945312,5384751
2024-08-06,608.3610781316348,617.2349470161325,593.2554732517357,595.1997680664062,2833495
2024-08-07,603.2261585714272,621.9211841469879,598.6396699727042,618.7803955078125,2716217
2024-08-08,614.2936238078352,620.17634986122,609.2584421417788,612.3992309570312,1845858
2024-08-09,616.2877084351593,627.5546255562753,612.9475549669214,616.63671875,1822436
2024-08-12,612.5487369252612,619.1294226200162,603.4754419423806,615.340576171875,2938363
2024-08-13,616.138191422825,619.4285036977861,607.3141029851997,608.9592895507812,1741167
2024-08-14,609.8567133842139,611.2027309451181,597.7921531438412,609.6572875976562,2877894
2024-08-16,617.8332234317722,623.7657294705757,609.3581452549644,621.372802734375,1277279
2024-08-19,626.0590485564604,628.9006681365937,606.616221717517,611.352294921875,3642710
2024-08-20,622.0707832784384,622.0707832784384,605.8185253120898,614.343505859375,2121144
2024-08-21,615.1910005795465,620.42560795887,611.8009447914071,619.328857421875,1138941
2024-08-22,622.4197120884648,645.1528507952652,618.9798152448892,642.7100219726562,6513073
2024-08-23,644.3552270443068,647.0971641806656,634.5341310983762,640.0180053710938,3388820
2024-08-26,641.9124176350977,667.8361877111536,639.5693319899366,659.6602172851562,9957687
2024-08-27,665.0942343317143,668.0355972670415,658.862558984074,663.349365234375,2847909
2024-08-28,663.349352244928,669.7306120184381,649.8889337576015,652.2819213867188,2994726
2024-08-29,654.076667425801,654.4755190045189,640.1675553908556,646.3992309570312,1871061
2024-08-30,648.0942326254826,653.3288398889962,642.261408874335,645.6015625,6267171
2024-09-02,648.1938855979583,656.8683894112257,645.2026815834662,653.9769287109375,2023960
2024-09-03,658.0649146549858,661.5048116073777,653.6777908814709,657.0180053710938,2308988
2024-09-04,652.0824837389174,660.5575618914875,648.2936374419501,657.7159423828125,2878159
2024-09-05,660.0590764223504,671.5253594719833,657.0678721485331,668.4843139648438,3865533
2024-09-06,667.836190326738,669.8801677271911,650.5869246490466,655.322998046875,3123554
2024-09-09,651.0854055893301,665.5428916246215,649.3903778139522,663.897705078125,3227317
2024-09-10,668.4344310983265,694.6573080942678,665.1440579171018,692.9622802734375,8406601
2024-09-11,692.912477234798,692.9623184677631,679.7511663530898,682.7423706054688,2187560
2024-09-12,689.0238747753519,701.6866513836405,683.0913076119508,698.8450317382812,4151347
2024-09-13,696.4520293160085,699.6925004617165,686.0326560762605,687.0297241210938,2255367
2024-09-16,689.2233025853483,696.751154333846,683.9886952239406,688.9241943359375,1596640
2024-09-17,689.4725358989876,693.4608079793867,682.9915937683392,690.2203369140625,818850
2024-09-18,690.1705448933035,693.161749166875,675.3640472254006,679.4022216796875,910016
2024-09-19,683.9887070158671,691.5664001272046,668.8332599369857,688.824462890625,1484426
2024-09-20,691.9652297197393,704.9271144263051,679.0033450131737,700.6895751953125,2945519
2024-09-23,702.9329690009198,714.2496669253326,696.3024421848836,712.7042236328125,4278812
2024-09-24,716.3933681164671,718.3376629151635,707.8186075378601,709.5634765625,2080352
2024-09-25,711.1089403777529,715.5957465708675,705.1763733511718,707.8684692382812,2024360
2024-09-26,709.8127395324531,716.8918980497123,703.4314799361224,707.818603515625,2008532
2024-09-27,707.4197649764061,713.5018555970767,697.2496589323547,708.2174072265625,2048448
2024-09-30,695.9534977547496,706.0737627880775,680.1998347619144,682.6925048828125,4573293
2024-10-01,687.9769464927527,688.6749062908701,674.1176764165767,679.7012939453125,2326716
2024-10-03,666.540014768688,680.5488091905657,666.2409065144534,672.07373046875,2412102
2024-10-04,672.0737143790838,675.9623041596583,655.0737161094331,659.5106811523438,4004021
2024-10-07,666.0414328761406,679.7012768294215,644.0062541249646,651.13525390625,4155691
2024-10-08,651.0854122192976,684.886042188477,649.639651429806,682.6426391601562,3891924
2024-10-09,683.0912915249339,705.7247482592901,682.9916090631726,691.6162719726562,2889487
2024-10-10,697.1500035982322,713.3025184312542,694.9564416827986,704.1793212890625,3112837
2024-10-11,704.1792899023962,708.9153630026248,693.1118592106591,706.4725341796875,1050211
2024-10-14,707.918299615276,712.5047881998797,696.7511255346113,703.1323852539062,2285519
2024-10-15,704.9271243121553,711.8567595583179,700.5400004690035,710.5106811523438,1311750
2024-10-16,708.9153537531187,711.557608317042,696.7511118831609,702.4842529296875,1318050
2024-10-17,702.8332850753847,702.8332850753847,677.7071583198494,685.2848510742188,2084447
2024-10-18,683.7892599158725,690.9681620827787,678.4051289328463,684.6866455078125,2267035
2024-10-21,689.9711011569174,712.4051326251697,673.0209440475711,677.0092163085938,7839775
2024-10-22,680.548792954596,682.0443950462944,651.3845521664769,654.1763305664062,2782936
2024-10-23,650.2877712057683,663.1998141643395,647.0971413882377,656.7188720703125,1954862
2024-10-24,653.0297150306873,668.0355766330701,649.1411253913868,665.0443725585938,1637028
2024-10-25,670.6778258318711,693.3112211278938,654.5253117887388,689.2232666015625,5954183
2024-10-28,687.9769471237779,691.8655368195678,667.0385182982717,669.2819213867188,3468888
2024-10-29,672.9711022568836,683.3405736132112,667.0385351022962,676.7599487304688,3577891
2024-10-30,676.759962100711,691.167608087577,669.381633935694,682.7423706054688,2087809
2024-10-31,678.0062546828269,680.9974587476041,667.1381889049889,674.7159423828125,2760863
2024-11-01,676.9095408030681,690.5693247525268,676.061996425165,685.583984375,221089
2024-11-04,686.9798932399821,686.9798932399821,662.9006752520058,664.595703125,3848485
2024-11-05,663.9476243542496,668.4344304813752,648.9916039304975,666.0414428710938,2302218
2024-11-06,667.0385004206893,685.9827926598418,667.0385004206893,682.6426391601562,2440822
2024-11-07,688.1265234683252,689.9212337464458,676.7100823830937,681.7951049804688,3107810
2024-11-08,707.9183373121248,740.6719994213371,691.616298534814,730.751220703125,26357564
2024-11-11,735.7863828138451,746.2057561521234,723.9212486256462,727.6104125976562,8143152
2024-11-12,727.8596933501598,736.0855049530896,722.7247684313031,728.258544921875,3386712
2024-11-13,719.9827944346896,730.5019107530807,708.9153637315721,712.05615234375,3327567
2024-11-14,711.9564453789648,740.5723112462929,707.5693823713368,739.1763916015625,5837816
2024-11-18,739.9241711206988,743.164642263746,730.7511938007283,735.03857421875,4613449
2024-11-19,739.8244900893153,758.718941731166,738.079621008916,751.789306640625,4783332
2024-11-21,757.7716923626385,793.9154079523039,751.7892842650388,784.4931030273438,14956651
2024-11-22,783.6954884550325,798.7511916897404,778.2614554032829,796.7072143554688,4437615
2024-11-25,806.8773183589362,807.5254369330315,790.176428544278,795.7101440429688,7635903
2024-11-26,795.710116677096,802.8391773221464,782.7980737200829,794.4139404296875,3528333
2024-11-27,791.7717414867747,793.3172457025738,781.5019523886024,786.5870361328125,2632761
2024-11-28,782.3494857271128,790.0268611836914,773.2262885411088,776.267333984375,4958408
2024-11-29,780.654454409063,799.3494806456798,777.0151316258527,791.02392578125,5379139
2024-12-02,792.6691054061658,803.6368540344273,788.5312486266581,798.7013549804688,3357264
2024-12-03,803.8362803472927,806.9770082155528,793.9652822328649,804.2849731445312,2897727
2024-12-04,803.6368640891852,814.554771622432,802.6397960195957,808.5225219726562,3670183
2024-12-05,813.6075408822435,820.0884833034868,806.677905660596,817.6954956054688,2535375
2024-12-06,819.191076080043,829.361182243871,814.6045874454752,824.226318359375,2406124
2024-12-09,824.5752553186138,839.4315932091569,822.6808017317489,834.745361328125,2652196
2024-12-10,830.0591203251113,839.3816818985943,826.0708482755011,836.0913696289062,2554205
2024-12-11,835.443356003746,843.9682757882322,831.305499191525,833.94775390625,2299448
2024-12-12,834.3465086315931,840.9271940904613,828.5635262752805,834.246826171875,2509100
2024-12-13,829.560588808081,854.6368737377292,828.2644125593088,853.0913696289062,2675004
2024-12-16,854.2879150027366,865.8539411934187,848.9037839082207,865.1061401367188,3250607
2024-12-17,863.959466635744,881.3583163058812,861.5664789696317,877.4697265625,4441179
2024-12-18,874.428672174465,881.358307232379,867.0005030959269,878.8157958984375,2412038
2024-12-19,872.4345450736017,883.6017194217848,867.5488872787079,877.4697265625,2547244
2024-12-20,876.4726860329488,879.912583089924,849.2527395431646,851.5958251953125,1857079
2024-12-23,854.4873223862089,861.7160657786243,846.0122439261356,856.8803100585938,2825946
2024-12-24,857.478533865755,870.5401011437863,848.804029549593,860.1207885742188,1847080
2024-12-26,862.4638380928408,869.7424224742914,851.6955156381822,865.754150390625,1675879
2024-12-27,866.4521169753058,867.9975602486127,855.0855171051854,858.0767211914062,1954288
2024-12-30,858.0767500814934,892.27623330369,853.4902613373495,887.0416259765625,15311485
2024-12-31,878.4169477079874,878.4169477079874,855.484382671343,874.97705078125,4097079
2025-01-01,872.434554884203,879.6134571070626,868.496123865199,871.0386352539062,1243720
2025-01-02,880.4110637619253,881.2585472384676,863.710174387053,876.9213256835938,4892368
2025-01-03,875.4257442920464,877.2204546034088,865.6046483825045,869.8920288085938,2731682
2025-01-06,867.8480736465983,873.8803233070322,836.93896343471,841.7747192382812,3830079
2025-01-07,842.4726482703597,855.9330667416754,841.8743709356904,849.6515502929688,1660940
2025-01-08,854.4873282422211,854.4873282422211,826.3201555201176,832.4521484375,2322204
2025-01-09,832.9506919574061,838.8831983027371,813.3084387614894,820.4374389648438,3473380
2025-01-10,820.537168588157,822.9799974957991,796.0092579048538,803.5371704101562,2813197
2025-01-13,797.7541112597033,799.4989803227003,752.3875156217839,753.8831176757812,3945444
2025-01-14,758.320103161299,781.6016789466213,749.3464905940873,779.1090087890625,5079100
2025-01-15,783.6955037837433,817.0972841612947,783.6955037837433,809.0210571289062,6492665
2025-01-16,816.4491286946055,818.4432647464761,804.5342144696414,809.0708618164062,1951897
2025-01-17,820.4873195218184,820.4873195218184,801.2438575461016,810.9652709960938,2381426
2025-01-20,824.226353042429,832.5020059388821,776.416926413845,790.6749877929688,11627000
2025-01-21,792.6690987346332,796.3084214549531,756.8743314430027,758.1206665039062,3343822
2025-01-22,762.2086615538673,771.7306489922861,749.2966184983243,770.4843139648438,6271590
2025-01-23,768.7394380670714,776.6162997127038,756.824463139798,772.827392578125,2462777
2025-01-24,772.7775532604852,787.2848807151162,770.3347244512115,778.9095458984375,3252107
2025-01-27,769.8362034424524,776.5165714305032,754.780500496302,757.9711303710938,3360806
2025-01-28,759.6661432151873,767.1441533104036,742.8156694581525,751.4901733398438,2281702
2025-01-29,747.8010505849618,777.7629338404915,746.8538237496464,775.270263671875,2589510
2025-01-30,779.208669630063,780.4051634437299,756.1265202691095,758.9682006835938,2728643
